id,content,vertical,trian,triangle,rectangle,diamond,parallel,angle
767,如图，角线段C等于70度，角B等于35度，线段平分角线段C，试说明ED平行线段．,0,0,0,0,0,1,0
1082,将两个全等的等腰直角三角形摆成如图所示的样子（图中的所有点，线都在同一平面内），请在图中找出两对相似而不全等的三角形，并说明它们相似的理由．,0,1,0,0,0,0,0
1126,如图所示分别是李磊和王亮画的两个三角形，它们的一个角对应相等，两条线段对应成比例，这两个三角形相似吗？由此你能得到什么结论？,0,1,0,0,0,0,0
29,如图，线段平行线段，线段垂直线段，线段等于线段，E为线段上一点，线段垂直线段，垂足为F．在线段上是否存在一点P，使三角形线段P全等三角形线段F？若存在，请找出满足条件的点P，并给予证明；若不存在，请说明理由．,0,1,0,0,0,0,0
924,在梯形字母字母字母中，线段平行线段，线段等于线段等于3厘米，线段等于4厘米，角B等于角C等于60度，点P从点A开始沿线段线段向点B运动，Q从C沿线段向D运动，过点Q作QE平行线段交线段于点E，连接线段，线段，若点P，Q同时出发且均以1厘米除s的速度运动．（1）求证比四线段形线段EQ是平行四线段形；（2）点P运动几秒，四线段形线段EQ是矩形；（3）当点P运动到何处时，四线段形线段EQ是菱形；（4）四线段形线段EQ可能是正方形吗，为什么？,0,0,1,1,1,0,0
258,如图，线段垂直线段于点D，线段垂直线段于点E，三角形字母字母字母全等三角形字母字母字母，角C等于20度，线段等于10，线段等于6，G为线段延长线上一点，求角线段G的度数和线段的长．,0,1,0,0,0,0,0
1129,如图，在三角形字母字母字母中，点D、E分别在线段线段，线段上，角字母字母字母等于角线段E，连接线段，求证三角形字母字母字母相似三角形字母字母字母．,0,1,0,0,0,0,0
880,已知三角形字母字母字母，且三角形字母字母字母，三角形线段E，三角形线段F都是等线段三角形．（1）求证比四线段形A字母字母字母是平行四线段形；（2）当三角形字母字母字母满足角字母字母字母等于150度时，四线段形A字母字母字母是矩形；（3）当三角形字母字母字母满足线段等于线段且角字母字母字母等于150度时，四线段形A字母字母字母是正方形．,0,1,1,0,1,0,0
428,（2018秋射阳县期末）如图，直线线段、线段相交于点O，线段平分角字母字母字母，角字母字母字母等于36度．求角字母字母字母的度数．,0,0,0,0,0,0,1
1114,一张直角三角形纸片字母字母字母，角C等于90度，线段等于8，线段等于6，现将三角形纸片对折，使A落在线段线段上，且要求折后的重合部分与原来的三角形字母字母字母相似，折痕分别交线段，线段于D、E，求折痕线段长？,0,1,0,0,0,0,0
536,如图所示，延长三角形字母字母字母的中线线段至点E，使线段等于线段，连结线段、线段．求证比四线段形字母字母字母E是平行四线段形．,0,0,0,0,1,0,0
40,如图，角B等于角B′大于90度，线段等于A′B′，线段等于线段．求证比三角形字母字母字母全等三角形字母字母字母．,0,1,0,0,0,0,0
307,如图，三角形字母字母字母中，线段等于线段，角C等于30度，线段垂直BA于A，线段等于6厘米，求线段的长．,0,1,0,0,0,0,0
971,如图，正方形字母字母字母，M在线段的延长线上，E在线段线段上，线段垂直线段，且线段等于线段，连接线段，求证比线段平分角线段M．,0,1,1,0,0,0,0
97,已知角字母字母字母等于角线段E，角1等于角2，线段等于线段．问三角形字母字母字母全等三角形线段E吗？为什么？,0,1,0,0,0,0,0
126,图中的两个三角形有几对相等的角？这两个三角形全等吗？请说明理由．,0,1,0,0,0,0,0
1456,如图，在矩形字母字母字母中，线段等于3，线段等于4，点P在线段线段上运动，连结DP，过点A作线段垂直DP，垂足为E，随着点P的运动，线段的长是否变化？若不变，求出这个不变的值；若变化，请说明是如何变化的．,0,0,1,0,0,0,0
1416,在一张长是16厘米，宽是9厘米的长方形硬纸板上剪半径是2厘米的圆片，一共可以剪多少个？,0,0,1,0,0,0,0
257,如图，已知三角形字母字母字母全等三角形字母字母字母，线段，线段分别是角字母字母字母和角B′线段的角平分线，试说明线段等于线段的理由．,0,1,0,0,0,0,0
69,如图，线段等于线段，线段垂直线段于点E，线段垂直线段于点D，线段，线段交于点O，试说明比三角形线段O全等三角形线段O．,0,1,0,0,0,0,0
272,如图所示，已知点E在线段上，点D在线段上，三角形字母字母字母全等三角形E线段，且角D线段等于角A，若角A比角C等于5比3，请你求出角字母字母字母的度数．,0,1,0,0,0,0,0
1329,如图，已知平面直角坐标系中两点A（1，2）和C（5，0），且线段平行线段，线段平行线段，线段平行线段．（1）求证比四线段形字母字母字母A为矩形；（2）直接写出B点坐标．,0,0,1,0,0,0,0
358,如图，三角形字母字母字母中，线段等于线段，角字母字母字母等于90度，D是三角形字母字母字母内一点，线段等于线段，角字母字母字母等于30度，试判断线段，线段的大小关系，并说明理由．,0,1,1,0,0,0,0
1068,如图，线段垂直线段，线段垂直线段，线段垂直线段，垂足为P，如果角A等于α，那么角线段P和角P线段分别等于多少？,0,1,0,0,0,0,0
354,求证比如果等腰三角形的底角等于15度，那么腰上的高是腰长的一半．,0,1,0,0,0,0,0
1064,已知线段、线段是三角形字母字母字母之二高，求证比角字母字母字母等于角线段F．,0,1,0,0,0,0,0
318,如图，三角形字母字母字母中，角字母字母字母等于90度，线段等于8，线段等于12，角线段D等于30度，求线段线段长．,0,1,0,0,0,0,0
1165,如图，已知等线段三角形字母字母字母的线段长为6，折叠三角形字母字母字母，使得点A恰好与线段线段上的点D重合，折痕为线段（点E、F分别在线段线段、线段上）（1）三角形线段D和三角形线段F相似吗？并说明理由．（2）若线段比线段等于2比1，线段等于y，线段等于x，求y与x的函数关系式．,0,1,0,0,0,0,0
1212,如图所示，已知三角形字母字母字母相似三角形字母字母字母，线段等于50厘米，EC等于30厘米，线段等于57厘米，角A等于45度，角字母字母字母等于40度，求（1）角线段D和角字母字母字母的度数；（2）线段的长．,0,1,0,0,0,0,0
849,如图，直线线段平行线段，点E在线段上，点F在线段上，角线段B等于α，角P线段等于β，角线段F等于γ．（1）如图，试探求α、β、γ之间的关系；（2）如图②，试探求α、β、γ之间的关系．,0,0,0,0,0,1,0
1139,如图，在直角三角形字母字母字母中，角C等于90度，D是线段上一点，已知线段等于1，线段等于5，线段等于25．求证比直角三角形字母字母字母相似直角三角形字母字母字母．,0,1,0,0,0,0,0
1402,（2019春蒙阴县期中）如图，O是矩形字母字母字母的对角线的中点，M是线段的中点，若线段等于6，线段等于8，求四线段形线段线段的周长．,0,0,1,0,0,0,0
1270,已知两个相似三角形两条对应线段上的中线的长是3厘米和5厘米，那么它们的相似比是多少，对应高的比是多少？,0,1,0,0,0,0,0
433,（2018春奉贤区期中）如图，已知，角3等于角B，角1加角2等于180度，角线段D等于角C大小相等吗？请说明理由．,0,0,0,0,0,0,1
765,（1）如图，如果角B加角E加角D等于360度，那么线段、线段有怎样的关系，为什么？（2）如图②，当角1、角2、角3满条件角1加角3等于角2时，有线段平行线段，为什么？（3）如图③，当角B、角E、角F、角D满足条件角B加角E加角F加角D等于540度时，有线段平行线段，为什么？,0,0,0,0,0,1,0
998,如图，正方形字母字母字母中，H在线段上，线段垂直AH交线段于点E，交AH于点G，若线段等于3，BH等于1．（1）求线段的长；（2）求线段的长．,0,1,1,0,0,0,0
988,正方形字母字母字母，等腰直角三角形字母字母字母，点P是线段上一动点，连接CP，点F是CP的中点，作角AFG等于90度交线段于点G，求证比AF等于GF．,0,1,1,0,0,0,0
685,（2016春梅河口市校级月考）如图，已知角1等于角2，角3加角4等于180度，求证比线段平行线段．,0,0,0,0,0,1,0
1204,如图，已知三角形字母字母字母与三角形线段D相似，且线段等于3，线段等于6，线段等于4，线段等于6，角线段D等于角B，求三角形字母字母字母的周长．,0,1,0,0,0,0,0
339,如图，三角形字母字母字母中，角线段A等于45度，点D在线段上，角线段A等于60度，线段等于2线段，线段垂直线段于E．求证比（1）线段等于线段；（2）线段等于线段．,0,1,0,0,0,0,0
243,如图，三角形字母字母字母全等三角形字母字母字母，角E等于角字母字母字母，找出图中平行的两条线段，并说明理由．,0,1,0,0,0,0,0
473,如图，直线线段、线段相交于点O，线段平分角字母字母字母，线段垂直于线段垂足为O，角1加角2等于角3，求角1、角2、角3的度数．,0,0,0,0,0,0,1
828,如图，已知HM平分角EHD，GB平行HD，角3等于35度．（1）求角1的度数；（2）求角EGB的度数．,0,0,0,0,0,1,0
135,（2018秋永春县期中）求证比全等三角形的对应线段中线相等．,0,1,0,0,0,0,0
157,如图，三角形字母字母字母全等三角形字母字母字母，角D线段等于60度，角字母字母字母等于100度，线段分别交线段、线段于点G、F，求角线段B的度数．,0,1,0,0,0,0,0
784,（2019春西湖区校级月考）已知比如图1，射线线段平行线段，角A线段的角平分线交射线线段于点B．（1）若角A等于50度，求角线段O的度数；（2）如图2，若点C在射线线段上，线段平分角字母字母字母交线段于点B，线段平分角C线段交线段于点D，角线段O负号角字母字母字母等于70度，求角线段O的度数；（3）如图3，若角A等于α，依次作出角A线段的角平分线线段，角B线段的角平分线线段1，角B1线段的角平分线线段2，…，角Bn负号1线段的角平分线线段n，其中点B，B1，线段，…，Bn负号1，Bn都在射线线段上，试求角线段nO的度数．,0,1,0,0,0,1,1
1045,如图，三角形字母字母字母中，角字母字母字母等于90度，D是线段延长线上一点，线段垂直线段于F，线段交线段于E，找一找，图中有多少个直角三角形？与角A相等的角有哪些？与角A互余的角有哪些？请分别写出来．,0,1,0,0,0,0,0
787,（2018秋合川区期中）如图，线段平行线段，点E是线段上一点，角线段C等于30度，线段平分角线段F，线段交线段于F，求角AFE的度数．,0,0,0,0,0,1,0
633,（2019春禅城区期末）在平行四线段形字母字母字母中，角C和角D的平分线交于M，线段的延长线交线段于E，试猜想比（1）厘米与线段的位置关系？（2）M在线段的什么位置上？并证明你的猜想．（3）若线段等于24，厘米等于5，则点M到线段的距离是多少？,0,0,0,0,1,0,1
160,两个全等的30度角的三角板如图放置，已知，线段等于线段等于4，角A等于角E等于30度．求比（1）三角形线段G的面积；（2）四线段形线段GF的周长．,0,1,0,0,0,0,0
352,如图所示，在直角三角形字母字母字母中，角C等于90度，角A等于15度，线段等于1，求三角形字母字母字母的面积．,0,1,0,0,0,0,0
230,如图，三角形字母字母字母全等三角形线段B，求证比角1等于角2．,0,1,0,0,0,0,0
1371,如图，在字母字母字母中，点E，F分别是线段，线段的中点，且线段等于线段，连接AF，线段．求证比四线段形线段线段是矩形．,0,0,1,0,0,0,0
385,已知比如图，在三角形字母字母字母中，角字母字母字母等于90度，角A等于30度，线段等于6，求线段的长．,0,1,0,0,0,0,0
432,（2018春容县期中）如图，直线线段，线段相交于点O，线段平分角字母字母字母．已知角字母字母字母等于2角字母字母字母，求证比线段垂直线段．,0,0,0,0,0,0,1
1157,如图，O是三角形字母字母字母内任意一点，线段平行线段，线段平行线段，线段平行线段，那么三角形字母字母字母与三角形字母字母字母相似吗？说明理由．,0,1,0,0,0,0,0
1014,如图（1）所示，在正方形字母字母字母和正方形CG线段中，点B、C、F在同一条直线上，M是线段线段的中点，连接线段、FM．（1）延长线段交GE于点N，求证比MD等于线段；（2）求i正比FM垂直线段．②线段等于FM；（3）如图（2），若将“正方形字母字母字母和正方形CG线段”改为“菱形字母字母字母和菱形CG线段”，且角线段D等于角G等于120度，其它条件不变，那么线段和FM又有怎样的位置关系和数量关系，直接写出结论．,0,1,1,1,0,0,0
902,如图，三角形字母字母字母中，O是线段线段的中点，点D是线段延长线上一点，线段平行线段交线段于E，连接线段、线段（1）求证比四线段形线段线段是平行四线段形；（2）若线段等于线段等于25，线段等于4，当点D在线段延长线上移动时，四线段形线段线段能否成为正方形？若能，求出线段的长；若不能，说明理由．,0,0,1,0,1,0,0
327,如图，在直角三角形字母字母字母中，角C等于90度，线段平分角字母字母字母，又2线段等于线段，求角B的度数．,0,1,0,0,0,0,0
527,如图所示，线段平行线段，线段等于线段，点E，F在线段上，且线段等于线段．求证比四线段形AF线段是平行四线段形．,0,1,0,0,1,0,0
681,（2018春常州期末）如图，已知点E在线段上，线段平分角字母字母字母，角线段E等于角线段C．求证比线段平行线段．,0,0,0,0,0,1,0
918,如图，点M是矩形字母字母字母线段线段的中点，2线段等于线段，点P是线段线段上一动点，线段垂直MC，线段垂直BM，垂足分别为E、F，求点P运动到什么位置时，四线段形线段MF为正方形，并证明．,0,0,1,0,0,0,0
1491,如图，在三角形字母字母字母中，线段垂直平分线段，线段垂直平分线段．（1）求证比三角形D线段是等腰三角形；（2）若角字母字母字母等于30度，角字母字母字母等于40度，求角线段C的度数．,1,1,0,0,0,0,0
545,已知平面直角坐标系内三点A（2，1），B（3，负号1），C（负号2，2），在平面内求一点D，使以A，B，C，D为顶点的四线段形为平行四线段形，写出点D的坐标．,0,0,0,0,1,0,0
531,在直角坐标系中，点A，B，C，D的坐标依次为（负号1，0），（x，y），（负号1，5），（w，z），要使四线段形字母字母字母为平行四线段形，则x，y，w，z的值需满足什么条件？,0,0,0,0,1,0,0
221,如图，已知三角形字母字母字母全等三角形字母字母字母，角A等于70度，角B等于60度，线段等于2．（1）求角字母字母字母的度数和EC的长．（2）如图，三角形E线段可以通过平移，翻转，旋转中的哪些方法变到三角形字母字母字母的位置？,0,1,0,0,0,0,0
526,（2016春虎林市校级期中）如图，在四线段形字母字母字母中，线段平行线段，线段等于24厘米，线段等于30厘米，点P自点A向点D以1厘米除s的速度运动，到点D停止．点Q自点C向B以2厘米除s的速度运动，到点B即停止，直线线段截四线段形字母字母字母为两个四线段形，问当P，Q同时出发．（1）几秒后，四线段形线段QB为平行四线段形．（2）几秒后，四线段形P线段Q为平行四线段形．,0,0,0,0,1,0,0
75,点M是线段的中点，角1等于角2，角C等于角D，试说明三角形线段M全等三角形线段M．,0,1,0,0,0,0,0
52,如图，在四线段形字母字母字母中，线段等于线段，线段垂直线段，线段垂直线段，点E、F为垂足，线段等于线段，求证比三角形字母字母字母全等三角形线段F．,0,1,0,0,0,0,0
1098,已知比如图，线段等于线段，角线段E等于角B，求证比三角形字母字母字母相似三角形线段A．,0,1,0,0,0,0,0
850,如图，线段平行线段，角α比角D比角B等于2比3比4，求角α．,0,0,0,0,0,1,0
201,如图，三角形字母字母字母全等三角形字母字母字母，角字母字母字母等于110度，角字母字母字母等于10度，角D等于40度．求比（1）角字母字母字母的度数；（2）角E的度数．,0,1,0,0,0,0,0
497,如图，直线线段，线段相交于点O，线段是角字母字母字母的平分线，角C线段等于50度．试求角字母字母字母的度数．,0,0,0,0,0,0,1
1081,（2018秋石景山区期末）如图，三角形字母字母字母的高线段，线段交于点F．写出图中所有与三角形AFE相似的三角形，并选择一个进行证明．,0,1,0,0,0,0,0
1003,如图，正方形字母字母字母的面积为4，E，F分别是线段、线段上的点，AF与ED相交于点G，线段与EC相交于点H，求四线段形EHFG面积的最大值．,0,0,1,0,0,0,0
897,在平面直角坐标系中，A（3，0），O（0，0），点C在直线y等于x负号3上，在坐标平面内，求使以A、O、C、D为顶点的四线段形是正方形的D点的坐标．（画图解答）,0,0,1,0,0,0,0
821,如图2，线段平行线段，线段垂直线段，角字母字母字母等于155度37′，求角字母字母字母的大小．,1,0,0,0,0,1,0
1099,如图，在直角三角形字母字母字母中，角B等于90度，线段等于6厘米，线段等于8厘米，点P从A点开始沿线段线段向点B以1厘米除s的速度移动，点Q从B点开始沿线段线段向点C以2厘米除s的速度移动，如果P，Q分别从A，B同时出发，当点P或点Q到达终点时停止运动．则当运动几秒时，以Q线段为顶点的三角形与三角形字母字母字母相似？,0,1,0,0,0,0,0
443,如图，直线线段，线段相交于点O，线段平分角字母字母字母，线段平分角字母字母字母（1）判断线段与线段的位置关系，并进行证明．（2）若角字母字母字母比角字母字母字母等于1比5，求角E线段的度数．,0,0,0,0,0,0,1
51,如图，在直角三角形字母字母字母中，角C等于90度，线段等于16，线段等于8，线段等于线段，点M、N分别在线段和过点A且垂直于线段的射线线段上运动，问比点M运动到什么位置时，三角形字母字母字母和以A、M、N为顶点的三角形全等（画出图形，写出解答过程）．,0,1,0,0,0,0,0
1431,如图，在矩形字母字母字母中，对角线线段，线段相交于点O，E是线段线段的中点，若线段等于10，线段等于25，求角E线段的大小．（参考数据比tan26度34'≈1除2）,0,1,1,0,0,0,0
1059,如图，线段垂直线段，垂足为D，点E在线段上，角E线段等于40度，角A等于30度，求角线段C的度数．,0,1,0,0,0,0,0
426,（2018秋金东区期末）已知，如图直线线段与线段相交于点O，角字母字母字母等于90度，角字母字母字母等于30度，线段为角字母字母字母的角平分线．（1）求角字母字母字母度数；（2）求角E线段的度数．,0,0,0,0,0,0,1
214,已知，如图，点D、E分别在线段、线段上，三角形字母字母字母全等三角形字母字母字母，线段等于5，线段等于2，求线段的长．,0,1,0,0,0,0,0
1298,如图，平行四线段形字母字母字母的四个内角的平分线分别相交于点E、F、G、H，求证比四线段形线段线段是矩形．,0,0,1,0,1,0,0
1360,如图，在平行四线段形字母字母字母中，过点A作线段平行线段交线段的延长线于点E，且线段等于线段，判断四线段形字母字母字母的形状，并说明理由．,0,0,1,0,0,0,0
1023,如图，正方形字母字母字母，过A作直线线段，过D作DG垂直线段，AG等于GE，连线段．（1）求证比线段等于线段；（2）若角字母字母字母的平分线交线段的延长线于F点，连线段．求证比线段负号2FA等于FB．,0,1,1,0,0,0,0
280,已知三角形字母字母字母全等三角形A1B1C1，求证比S三角形字母字母字母等于S三角形A1B1C1．,0,1,0,0,0,0,0
818,直线线段平行线段，E、F分别是直线线段、线段上的点．（1）如图1，若G是在直线线段和直线线段内部，在线段的右侧一点，证明比角G等于角G线段加角G线段．（2）如图2，线段垂直线段，射线EI从射线线段位置出发，绕着点E以10度除秒的角速度顺时针旋转．射线FH从射线线段位置出发，绕着点F以15度除秒的角速度逆时针旋转．两条射线同时出发，当射线FH转完一周的时候两射线同时停止．请问在保证射线FH和射线EI有交点G的前提下，过几秒钟时，角EGF等于50度？,0,0,0,0,0,1,0
79,如图，在三角形字母字母字母中，线段等于线段，线段垂直线段，线段垂直线段，垂足分别为E、F，且线段等于线段．请选择一对你认为全等的三角形并加以证明．（1）你选择的是比三角形字母字母字母全等三角形字母字母字母．（2）证明比,0,1,0,0,0,0,0
124,已知比如图，在三角形字母字母字母和三角形字母字母字母中，AM与A′M′分别是线段，B′C′上的中线，线段等于A′B′，线段等于线段，AM等于A′M′，求证比三角形字母字母字母全等三角形字母字母字母．,0,1,0,0,0,0,0
1218,如图，已知线段等于6厘米，线段等于9厘米，角B等于30度，角D等于115度，三角形字母字母字母相似三角形D线段，（1）求线段的长；（2）求角字母字母字母的大小．,0,1,0,0,0,0,0
619,在平行四线段形字母字母字母中，若线段平分角字母字母字母，线段平分角线段D，交线段于点E，F，线段等于9厘米，线段等于1厘米，求线段的长．（请画出图形并求解）,0,0,0,0,1,0,0
560,如图，在四线段形字母字母字母中，线段等于线段，角字母字母字母与角字母字母字母的平分线分别交线段于点E、F，且AF垂直线段，垂足为G（1）求证比四线段形字母字母字母是平行四线段形；（2）若线段等于4，线段等于6，求线段的长．,0,0,0,0,1,0,0
738,如图，已知比线段平行线段，角A等于70度，角DHE等于70度，求证比AM平行线段．,0,0,0,0,0,1,0
1015,如图，线段长为5的正方形O字母字母字母的顶点O在坐标原点处，点A，C分别在x轴、y轴的正半轴上，点E是线段线段上的点（不与点A重合），线段垂直线段，且与正方形外角平分线AG交于点P．（1）求证比线段等于线段（2）过点B作BM平行线段交y轴于点M，连接ME，线段，求证比四线段形BM线段是平行四线段形．,0,0,1,0,1,0,0
961,（2007甘井子区模拟）如图，正方形字母字母字母中，若E、F分别是线段、线段上的点，且线段等于AF．过点A作AM垂直线段，交对角线线段于M，过点M作MG垂直线段，交线段于N，交线段的延长线于G．探究线段、AM、MG之间的数量关系并证明．,0,1,1,0,0,0,0
840,如图，点D在线段线段上，过D点作线段平行BA交线段于点E，作线段平行线段交线段于点F，请你补全图形，判断角E线段与角A的数量关系，并证明你的结论．,0,0,0,0,0,1,0
1150,已知比如图，D、E分别是三角形字母字母字母两线段线段、线段上的点，试问在下列条件下三角形字母字母字母与三角形字母字母字母是否相似，并说明理由．（1）角线段D等于角B．（2）角A等于60度，角C等于70度，角线段D等于50度；（3）线段等于3，线段等于5，线段等于4，EC等于2．,0,1,0,0,0,0,0
1005,图中字母字母字母为正方形，Q及R分别为线段及线段上的点，DR与CQ相交于P，已知线段等于BR．（1）求证比三角形线段R全等三角形线段Q；（2）若AR等于10厘米，QP等于6厘米，求三角形D线段的面积．,0,1,1,0,0,0,0
115,在讲完全等三角形后，李老师布置了一道数学题，如图，已知三角形字母字母字母全等三角形字母字母字母，那么图中由几对相等的角？你同意谁的想法？请说明理由．,0,1,0,0,0,0,0
1379,如图，已知梯形字母字母字母中，线段平行线段，E，G分别是线段、线段的中点，点F在线段线段上，且线段等于1除2（线段加线段）（1）求证比四线段形A线段G是平行四线段形；（2）连接AF，若AG平分角F线段，求证比四线段形A线段G是矩形．,0,0,1,0,1,0,0
650,（2019春无锡期中）如图，在字母字母字母中，线段等于线段，求证比AF等于EC．,0,1,0,0,1,0,0
62,已知比如图，线段等于线段，线段等于线段．求证比三角形字母字母字母全等三角形字母字母字母．,0,1,0,0,0,0,0
1106,已知如图，在平行四线段形字母字母字母中，线段等于2线段，求证比三角形字母字母字母相似三角形字母字母字母．,0,1,0,0,1,0,0
291,（2008秋萧山区校级月考）如图，已知直角三角形字母字母字母中，线段垂直线段，角字母字母字母等于2角C，试说明线段加线段等于线段的理由．,0,1,0,0,0,0,0
1083,（2019春沂源县期末）如图所示，方格纸中每个小正方形的线段长为1，三角形字母字母字母和三角形字母字母字母的顶点都在方格纸的格点上，判断三角形字母字母字母和三角形字母字母字母是否相似，并说明理由．,0,1,0,0,0,0,0
1245,如图，已知三角形字母字母字母相似三角形字母字母字母，线段等于8厘米，线段等于6厘米，求线段的长．,0,1,0,0,0,0,0
1269,已知三角形字母字母字母相似三角形字母字母字母，且线段等于EC，线段等于1厘米，线段等于4厘米，线段等于5厘米，求线段的长．,0,1,0,0,0,0,0
337,如图，在三角形字母字母字母中，角C等于90度，线段平行线段，线段等于线段，线段交线段于点E，线段等于1除2ED．求证比线段等于2EC．,0,1,0,0,0,0,0
37,如图，C为线段上一点，点A、D分别在线段两侧，线段平行ED，线段等于线段，请你添加一个条件，使三角形字母字母字母全等三角形线段D，你添加的条件是线段等于ED，，并写出证明过程．,0,1,0,0,0,0,0
1227,已知三角形字母字母字母相似三角形字母字母字母，线段与线段的比为3比2，三角形字母字母字母与三角形字母字母字母的周长之差为5厘米，求三角形字母字母字母与三角形字母字母字母的周长之和．,0,1,0,0,0,0,0
178,如图所示，三角形字母字母字母全等三角形线段C，线段和线段，线段和线段是对应线段，角字母字母字母和角线段E相等吗？为什么？,0,1,0,0,0,0,0
1318,在三角形字母字母字母中，线段是线段线段上的中线，F是线段的中点，过点C作线段的平行线交线段的延长线于点E，连接线段（1）求证比EC等于线段；（2）填空比当线段垂直线段时，四线段形线段线段的形状是菱形；②当线段等于线段时，四线段形线段线段的形状是矩形．,0,1,1,1,0,0,0
1031,（2017秋潮安区期末）如图，线段、ED分别垂直于线段，点B、D是垂足，且角字母字母字母等于角线段D．求证三角形线段E是直角三角形．,0,1,0,0,0,0,0
1250,如果一个三角形的底线段长是3厘米，高是2厘米，把它按1比5的比例放大，得到的图形面积是多少？,0,1,0,0,0,0,0
47,如图，在平面直角坐标系xOy中，已知点（4，0），B（0，3），若有一个直角三角形与直角三角形线段O全等且有一条公共的直角线段，试写出这个直角三角形未知顶点的坐标．,0,1,0,0,0,0,0
344,三角形字母字母字母是等线段三角形，线段是中线，线段垂直线段于点E．线段和线段有怎样的数量关系？请你说明理由．,0,1,0,0,0,0,0
67,已知四线段形字母字母字母，对角线线段将其分成两个三角形，其中角字母字母字母等于角线段B等于角D线段，此时这两个三角形全等吗？请画出图形，并说说你的想法．,0,1,0,0,0,0,0
465,已知比如图，线段、线段交于点O，线段平分角字母字母字母，角字母字母字母等于80度．（1）写出图中所有的对顶角、邻补角；（2）求角字母字母字母．,0,0,0,0,0,0,1
403,（2018秋南充期中）如图，三角形字母字母字母中，线段等于线段，线段等于线段，角字母字母字母等于60度，角C等于α（1）用α表示角字母字母字母，则角字母字母字母等于120度负号2α；（2）求角E线段的度数．,0,1,0,0,0,0,0
498,如图，直线线段，线段相交于点O，角字母字母字母比角字母字母字母等于1比2，线段垂直线段，角字母字母字母等于60度，求角字母字母字母的度数．,0,0,0,0,0,0,1
293,如图所示，在三角形字母字母字母中，线段等于线段，角字母字母字母等于120度，线段垂直平分线段，若线段等于2厘米，求线段的长．,1,1,0,0,0,0,0
1502,如图，已知B、D、E、C四点在同一直线上，且线段等于线段，角1等于角2．求证比三角形字母字母字母是等腰三角形．,0,1,0,0,0,0,0
1002,如图，正方形字母字母字母，点E为正方形外一点，三角形字母字母字母为等线段三角形，连线段，AM垂直线段交线段于P点，连CP．（1）求角线段B的度数；（2）求证比线段垂直CP．,0,1,1,0,0,0,0
1312,如图，已知线段等于线段，线段等于线段，线段等于线段，且角1等于角2，求证比四线段形线段ED是矩形．,0,0,1,0,0,0,0
530,如图，三角形字母字母字母中，分别以线段、线段为线段向三角形外作三角形字母字母字母和三角形线段E，使线段等于线段，线段等于线段，角字母字母字母等于角字母字母字母等于90度，AH垂直线段，H为垂足，点F在HA的延长线上，且AF等于线段，求证比四线段形线段线段是平行四线段形．,0,1,0,0,1,0,0
1155,格点三角形字母字母字母与三角形字母字母字母是否相似？你有哪些判断方法？,0,1,0,0,0,0,0
1091,（2017秋恩阳区 期中）如图，三角形字母字母字母中，线段是角字母字母字母的平分线，线段的垂直平分线线段交于点E，交线段的延长线于点F．试说明比三角形线段F相似三角形线段F．,0,1,0,0,0,0,0
987,如图，在三角形字母字母字母的两线段线段，线段上向三角形字母字母字母外作正方形字母字母字母F，线段线段，过点A作线段的垂线分别交线段于点D，交FH于点M，求证比FM等于MH．,0,1,1,0,0,0,0
1007,如图所示，正方形字母字母字母中，M在线段上，N在线段延长线上，厘米等于AN，点E在线段上，EN平分角DNM，线段垂直线段于点F，问线段，线段，线段有什么数量关系？,0,1,1,0,0,0,0
1337,四线段形字母字母字母中，线段平行线段，线段等于线段，线段为角A的平分线，线段为角B的平分线，E、F在线段上，线段等于线段，证明比四线段形字母字母字母是矩形．,0,0,1,0,0,0,0
198,如图，三角形字母字母字母全等三角形字母字母字母，角A等于70度，角B等于50度，线段等于4，求角字母字母字母的度数和EC的长．,0,1,0,0,0,0,0
779,（2019春河北区期中）如图，已知线段平行线段，角1等于50度．求角2的度数．,0,0,0,0,0,1,0
1407,（2018九龙坡区校级模拟）已知比如图，在矩形字母字母字母中，点M、N在线段线段上，且AM等于DN，求证比BN等于厘米．,0,1,1,0,0,0,0
637,（2019春南关区期中）如图，在平面直角坐标系xOy中，双曲线y等于k除x经过字母字母字母的顶点B、D，点D的坐标为（负号2，负号1），点A在y轴上，且线段平行x轴，平行四线段形字母字母字母的面积是8．（1）求双曲线和线段所在直线的解析式；（2）点P（x1，y1）、Q（x2，y2）是双曲线y等于k除x（x＜0）图象上的两点，若x1大于x2，则y1＜y2．（填“＜”、“等于”或“大于”）,0,0,0,0,1,0,0
1467,如图，在矩形字母字母字母中，对角线线段、线段交于点O，过顶点C作线段的平行线交线段的延长线于点E，三角形线段E是什么三角形？说明你的理由．,0,0,1,0,0,0,0
238,如图，E为线段线段上一点，线段垂直线段，三角形字母字母字母全等三角形E线段，判断线段与线段的关系，并证明你的结论．,0,1,0,0,0,0,0
660,（2018春禅城区期末）如图，已知比平行四线段形字母字母字母中，角字母字母字母，角线段D的平分线交于点E，且点E刚好落在线段上，分别延长线段、线段交于F．（1）线段与线段之间有什么数量关系？并证明你的猜想；（2）线段与线段之间有什么位置关系？并证明你的猜想．,0,0,0,0,1,0,0
867,如图，线段平行B1C1，线段平行C1D1，线段平行D1E1，角线段D等于118度，角字母字母字母等于119度，求角B1C1D1及角C1D1E1的度数．,0,0,0,0,0,1,0
